county,date,mean_ndvi,ndvi_1_month_mean,ndvi_3_month_mean,ndvi_6_month_mean,ndvi_anomaly
Garissa,2023-02-01,0.2261847670183941,0.2261847670183941,0.28875877634340535,0.2485768660969548,-0.045483420994503726
Garissa,2023-03-01,0.2588270112609013,0.2588270112609013,0.25358304954107974,0.2596890526946111,-0.015624842397219618
Garissa,2023-04-01,0.4251227725909433,0.4251227725909433,0.3033781836234129,0.2942232561715361,0.07056785630136536
Garissa,2023-05-01,0.3465699930454776,0.3465699930454776,0.3435065922991074,0.31613268432125635,0.01651200392720531
Garissa,2023-06-01,0.2734919794111944,0.2734919794111944,0.3483949150158718,0.3009889822784757,0.0143824958022431
Garissa,2023-07-01,0.2255211413513864,0.2255211413513864,0.2818610379360195,0.29261961077971615,0.0032367595742696653
Garissa,2023-08-01,0.2162421556831977,0.2162421556831977,0.23841842548192618,0.2909625088905168,-0.000271852182257476
Garissa,2023-09-01,0.2273520583294806,0.2273520583294806,0.2230384517880216,0.28571668340194667,0.009610934392744491
Garissa,2023-10-01,0.2009161597856618,0.2009161597856618,0.2148367912661134,0.24834891460106642,-0.02621888284352475
Garissa,2023-11-01,0.5057513783092071,0.5057513783092071,0.3113398654747832,0.2748791454783547,0.13531078106772787
Garissa,2023-12-01,0.5664537222916661,0.5664537222916661,0.42437375346217837,0.32370610262509997,0.13438615917753005
Garissa,2024-01-01,0.4613678533809285,0.4613678533809285,0.5111909846606005,0.36301388796335704,0.1194917128171471
Garissa,2024-02-01,0.342997779797786,0.342997779797786,0.4569397851567936,0.3841398253157884,0.07132959178488818
Garissa,2024-03-01,0.2917183260575204,0.2917183260575204,0.3653613197454117,0.39486753660379503,0.01726647239939949
Garissa,2024-04-01,0.4696840321807223,0.4696840321807223,0.36813337934534296,0.43966218200297175,0.11512911589114438
